product,label,phase,lever,value,margin,margin_per_mol_e,margin_over_revenue,env_margin,env_margin_per_mol_e,env_margin_over_avoided,V_applied_V,eta_ohm_V,revenue,cost_total,gwp_avoided,gwp_total,kg_sold_per_m2_yr,breakeven_price_usd_per_kg
ethanol,Ethanol,liquid,overpotential,0.5,-69.38826361313595,-0.023159425123541657,-7.774060954562123,-0.2604887624825807,-8.694222446427217e-05,-0.01667680557465071,0.73,0.2,8.925613526662175,106.51259135627188,15.619823671658805,65.22806231297045,11.15701690832772,7.019248763649698
ethanol,Ethanol,liquid,overpotential,0.52,-69.50660045524121,-0.023198921907167387,-7.787319073093894,-1.2925884144464845,-0.00043142172813016833,-0.08275307337763393,0.75,0.2,8.925613526662175,106.63092819837715,15.619823671658805,66.26016196493435,11.15701690832772,7.029855258475115
ethanol,Ethanol,liquid,overpotential,0.54,-69.62493729734648,-0.02323841869079312,-7.800577191625664,-2.324688066410374,-0.0007759012317960597,-0.14882934118061625,0.77,0.2,8.925613526662175,106.74926504048241,15.619823671658805,67.29226161689824,11.15701690832772,7.040461753300532
ethanol,Ethanol,liquid,overpotential,0.56,-69.74327413945173,-0.023277915474418848,-7.813835310157434,-3.356787718374278,-0.001120380735461956,-0.21490560898359945,0.79,0.2,8.925613526662175,106.86760188258766,15.619823671658805,68.32436126886215,11.15701690832772,7.051068248125947
ethanol,Ethanol,liquid,overpotential,0.58,-69.86161098155699,-0.023317412258044578,-7.827093428689205,-4.388887370338182,-0.0014648602391278522,-0.28098187678658265,0.81,0.2,8.925613526662175,106.98593872469293,15.619823671658805,69.35646092082605,11.15701690832772,7.0616747429513635
ethanol,Ethanol,liquid,overpotential,0.6,-69.97994782366226,-0.023356909041670308,-7.840351547220976,-5.4209870223020715,-0.0018093397427937435,-0.34705814458956497,0.8300000000000001,0.2,8.925613526662175,107.1042755667982,15.619823671658805,70.38856057278994,11.15701690832772,7.072281237776781
ethanol,Ethanol,liquid,overpotential,0.62,-70.09828466576752,-0.023396405825296042,-7.853609665752747,-6.453086674265961,-0.0021538192464596348,-0.4131344123925473,0.8500000000000001,0.2,8.925613526662175,107.22261240890346,15.619823671658805,71.42066022475383,11.15701690832772,7.082887732602197
ethanol,Ethanol,liquid,overpotential,0.64,-70.21662150787279,-0.023435902608921772,-7.866867784284517,-7.485186326229879,-0.002498298750125536,-0.4792106801955314,0.8700000000000001,0.2,8.925613526662175,107.34094925100872,15.619823671658805,72.45275987671775,11.15701690832772,7.093494227427614
ethanol,Ethanol,liquid,overpotential,0.66,-70.33495834997805,-0.023475399392547502,-7.880125902816289,-8.517285978193769,-0.0028427782537914273,-0.5452869479985137,0.8900000000000001,0.2,8.925613526662175,107.45928609311399,15.619823671658805,73.48485952868164,11.15701690832772,7.104100722253031
ethanol,Ethanol,liquid,overpotential,0.68,-70.45329519208332,-0.023514896176173236,-7.8933840213480595,-9.549385630157659,-0.003187257757457319,-0.611363215801496,0.9100000000000001,0.2,8.925613526662175,107.57762293521925,15.619823671658805,74.51695918064553,11.15701690832772,7.114707217078448
ethanol,Ethanol,liquid,overpotential,0.7000000000000001,-70.57163203418857,-0.023554392959798963,-7.906642139879828,-10.581485282121548,-0.0035317372611232104,-0.6774394836044784,0.9300000000000002,0.2,8.925613526662175,107.6959597773245,15.619823671658805,75.54905883260942,11.15701690832772,7.125313711903863
ethanol,Ethanol,liquid,overpotential,0.72,-70.68996887629383,-0.023593889743424693,-7.9199002584116,-11.613584934085438,-0.0038762167647891014,-0.7435157514074606,0.95,0.2,8.925613526662175,107.81429661942977,15.619823671658805,76.58115848457331,11.15701690832772,7.1359202067292795
ethanol,Ethanol,liquid,overpotential,0.74,-70.8083057183991,-0.023633386527050427,-7.9331583769433704,-12.645684586049342,-0.004220696268454998,-0.8095920192104439,0.97,0.2,8.925613526662175,107.93263346153503,15.619823671658805,77.61325813653721,11.15701690832772,7.146526701554697
ethanol,Ethanol,liquid,overpotential,0.76,-70.92664256050436,-0.023672883310676157,-7.946416495475141,-13.677784238013245,-0.004565175772120894,-0.8756682870134271,0.99,0.2,8.925613526662175,108.0509703036403,15.619823671658805,78.64535778850112,11.15701690832772,7.157133196380113
ethanol,Ethanol,liquid,overpotential,0.78,-71.04497940260963,-0.023712380094301887,-7.959674614006913,-14.709883889977135,-0.0049096552757867855,-0.9417445548164094,1.01,0.2,8.925613526662175,108.16930714574556,15.619823671658805,79.677457440465,11.15701690832772,7.16773969120553
ethanol,Ethanol,liquid,overpotential,0.8,-71.16331624471489,-0.02375187687792762,-7.972932732538683,-15.741983541941039,-0.005254134779452682,-1.0078208226193925,1.03,0.2,8.925613526662175,108.28764398785083,15.619823671658805,80.70955709242891,11.15701690832772,7.1783461860309465
ethanol,Ethanol,liquid,overpotential,0.8200000000000001,-71.28165308682016,-0.02379137366155335,-7.986190851070454,-16.77408319390493,-0.005598614283118573,-1.073897090422375,1.05,0.2,8.925613526662175,108.40598082995609,15.619823671658805,81.7416567443928,11.15701690832772,7.188952680856364
